Compound Sentiment Score,Positive Sentiment Score,Negative Sentiment Score,Neutral Sentiment Score,Line
0.0,0.0,0.0,1.0,"osts in the biennium 2018 –2019 and to report thereon at the session of the subsidiary body for implementation to be held in june 2019 ; 18. also requests the secreta riat to prepare and make available an annual report as outlined in document fccc/sbi/2016/inf.14 , paragraph 37 , to be considered at"
0.4019,0.06,0.0,0.94,"ding info rmation on the secretariat ’ s activities in the preceding year , programme delivery highlights and financial performance ; 19. further requests the executive secretary to report to the conference of the parties at its twenty -fourth session ( december 2018 ) on income and budget performan"
0.6486,0.105,0.0,0.895,"to account guidance from parties , and to propose any adjustments that might be needed to the program me budget for the biennium 2018 –2019 ; 20. requests , recalling paragraph 22 of decision 22/cp.21 , in which the executive secretary was requested to include a zero nominal growth scenario in prepa"
0.4019,0.055,0.0,0.945,"and caribbean states ; 6. invites parties to undertake further consultations on the hosting of the sessions referred to in paragraph 5 above ; 7. requests the subsidiary body for implementation , at its forty -eighth session ( april – may 2018 ) , to consider the issue of the host of the sessions re"
0.4019,0.054,0.0,0.946,"an and other states ; 9. invites parties to undertake further consultations on the hosting of the sessions referred to in paragraph 8 above ; 10. requests the subsidiary body for implementation , at its forty -eighth session , to consider the issue of the host of the sessions referred to in paragrap"
0.0258,0.023,0.0,0.977,f the report on the dialogue on the relationship between land and climate change adaptation related matters referred to in paragraph 58 above and requests the chair of the subsidiary body for scientific and technological advice to prepare an informal summary report thereon and make it available to t
0.0,0.0,0.0,1.0,0 70. takes note of the estimated budgetary implications of the activities to be undertaken by the secretariat referred to in this decision ; 71. requests that the actions of the secretariat called for in this decision be undertaken subject to the availability of financial resources . 12th plenary m
0.5994,0.104,0.0,0.896,"ics disaggregated by gender and region on its awareness -raising , outreach and information- sharing efforts such as events and publications ; 5. requests the adaptation committee to resume holding its regular meetings and events in person while offering the option of virtual attendance to ensur e i"
0.4767,0.084,0.0,0.916,"-leste and tonga of their national adaptation plans in nap central,1 bringing the total number of submitted nat ional adaptation plans to 30 ; 2. requests the subsidiary body for implementation , at its sixtieth session ( june 2024 ) , to initiate the assessment of progress in the process to formula"
0.0,0.0,0.0,1.0,"t all the guiding principles of the process to formulate and implement national adaptation plans contained in decision 5/cp.17 , paragraph 3 ; 5. requests the constituted bodies and programmes under the convention to continue to provide information on their activities relevant to the process to form"
0.8402,0.217,0.0,0.783,"es to increase climate finance , acknowledges that some developed country parties have already doubled the ir provision of adaptation finance and requests other developed country parties to significantly increase their provision of adaptation finance , including by , as appropriate , considering dou"
0.9501,0.349,0.0,0.651,tion ; 10. welcomes the progress of parties ’ efforts to strengthen their domestic enabling environments in order to attract climate financ e and requests parties to continue to enhance their enabling environments and policy frameworks to facilitate the mobilization and effective deployment of clima
0.4019,0.06,0.0,0.94,"13 with a view to providing input for consideration by the conference of the parties at its twenty - seventh session ( november 2022 ) ; 13. also requests the standing committee on finance to undertake further work on mapping the available information relevant to article 2 , paragraph 1 ( c ) , of t"
0.6705,0.105,0.0,0.895,ce of the parties at its twenty -sixth session ; 18. decides that continued discussions on long- term climate finance will conclude in 2027 ; 19. requests the standing committee on finance to prepare a report in 2022 on progress towards achieving the goal of mobilizing jointly usd 100 billion per ye
